assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
UniProt	WB:WBGene00001173	egl-4	PMID:24015261		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR24353	20180523		NCBITaxon:6239
WB	WB:WBGene00011433	pde-1	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IDA			PANTHER:PTHR11347	20151012		NCBITaxon:6239
WB	WB:WBGene00011433	pde-1	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IGI	UniProtKB:A8WI01		PANTHER:PTHR11347	20151012	WBbt:0004096	NCBITaxon:6239
WB	WB:WBGene00011433	pde-1	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR11347	20151012	WBbt:0004096	NCBITaxon:6239
WB	WB:WBGene00006526	tax-4	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR45638	20151012	WBbt:0004096	NCBITaxon:6239
WB	WB:WBGene00006525	tax-2	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR45638	20151012	WBbt:0004096	NCBITaxon:6239
WB	WB:WBGene00000562	cng-1	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IGI	UniProtKB:O18696		PANTHER:PTHR45638	20151012	WBbt:0004096	NCBITaxon:6239
WB	WB:WBGene00000562	cng-1	PMID:23940325		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR45638	20151012	WBbt:0004096	NCBITaxon:6239
dictyBase	dictyBase:DDB_G0274597	ctnA	PMID:11371560		GO:0010754	negative regulation of cGMP-mediated signaling	IMP				20180522	GO:0098609|GO:0031152	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0283419	gpaI	PMID:15059962		GO:0010754	negative regulation of cGMP-mediated signaling	IMP			PANTHER:PTHR10218	20181219		NCBITaxon:44689
BHF-UCL	UniProtKB:P16671	CD36	PMID:17416590		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:P16671	PANTHER:PTHR11923	20080928		NCBITaxon:9606
MGI	MGI:MGI:1338023	Irag1	PMID:15483626		GO:0019934	cGMP-mediated signaling	IMP	MGI:MGI:3525059		PANTHER:PTHR15352	20140115	EMAPA:35135	NCBITaxon:10090
MGI	MGI:MGI:1338023	Irag1	PMID:15483626		GO:0019934	cGMP-mediated signaling	IMP	MGI:MGI:3525059		PANTHER:PTHR15352	20140115	EMAPA:35443	NCBITaxon:10090
MGI	MGI:MGI:108174	Prkg1	PMID:15483626		GO:0019934	cGMP-mediated signaling	IMP	MGI:MGI:2181586		PANTHER:PTHR24353	20140115	EMAPA:35135	NCBITaxon:10090
MGI	MGI:MGI:108174	Prkg1	PMID:15483626		GO:0019934	cGMP-mediated signaling	IMP	MGI:MGI:2181586		PANTHER:PTHR24353	20140115	EMAPA:35443	NCBITaxon:10090
RGD	RGD:71030	Adnp	PMID:11438390		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR15740	20090902		NCBITaxon:10116
RGD	RGD:3185	Nos2	PMID:12107056		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR19384	20050217		NCBITaxon:10116
RGD	RGD:3195	Npr1	PMID:12217425		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR11920	20060628		NCBITaxon:10116
RGD	RGD:3193	Nppa	PMID:12217425		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR14066	20180529		NCBITaxon:10116
RGD	RGD:620850	Nppc	PMID:14691198		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR12167	20070423		NCBITaxon:10116
RGD	RGD:620851	Npr2	PMID:14691198		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR11920	20070423		NCBITaxon:10116
RGD	RGD:2536	Ednrb	PMID:17585504		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR46099	20110224		NCBITaxon:10116
RGD	RGD:3195	Npr1	PMID:2563900		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR11920	20060628		NCBITaxon:10116
RGD	RGD:620044	Guca2b	PMID:9094754		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR11318	20050217		NCBITaxon:10116
RGD	RGD:620439	Gucy2f	PMID:9153227		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR11920	20180522		NCBITaxon:10116
RGD	RGD:620438	Gucy2e	PMID:9153227		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR11920	20070208		NCBITaxon:10116
UniProt	MGI:MGI:1891694	Gkap1	PMID:10671526		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR14899	20250402		NCBITaxon:10090
UniProt	MGI:MGI:108174	Prkg1	PMID:10671526		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR24353	20250402		NCBITaxon:10090
UniProt	UniProtKB:P41595	HTR2B	PMID:12970106		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:P41595	PANTHER:PTHR24247	20180607		NCBITaxon:9606
UniProt	UniProtKB:P28335	HTR2C	PMID:12970106		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:P28335	PANTHER:PTHR24247	20180607		NCBITaxon:9606
UniProt	UniProtKB:P29972	AQP1	PMID:14561230		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:P29972	PANTHER:PTHR19139	20180607		NCBITaxon:9606
UniProt	FB:FBgn0038436	Gyc89Db	PMID:15159437		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR45655	20180607		NCBITaxon:7227
UniProt	FB:FBgn0038295	Gyc88E	PMID:15159437		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR45655	20180607		NCBITaxon:7227
UniProt	MGI:MGI:2446107	Pde2a	PMID:15210692		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR11347	20180123		NCBITaxon:10090
UniProt	UniProtKB:O00408	PDE2A	PMID:17704206		GO:0019934	cGMP-mediated signaling	IMP		UniProtKB:O00408	PANTHER:PTHR11347	20110919		NCBITaxon:9606
UniProt	UniProtKB:Q14432	PDE3A	PMID:17704206		GO:0019934	cGMP-mediated signaling	IMP		UniProtKB:Q14432	PANTHER:PTHR11347	20110919		NCBITaxon:9606
UniProt	MGI:MGI:2446107	Pde2a	PMID:19506089		GO:0019934	cGMP-mediated signaling	NAS			PANTHER:PTHR11347	20110916		NCBITaxon:10090
UniProt	UniProtKB:Q8N884	CGAS	PMID:23258413		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:Q8N884	PANTHER:PTHR10656	20210630		NCBITaxon:9606
UniProt	UniProtKB:Q8N884	CGAS	PMID:24077100		GO:0019934	cGMP-mediated signaling	IDA		UniProtKB:Q8N884	PANTHER:PTHR10656	20210630		NCBITaxon:9606
UniProt	FB:FBgn0010197	Gyc32E	PMID:8104831		GO:0019934	cGMP-mediated signaling	NAS			PANTHER:PTHR11920	20180607		NCBITaxon:7227
WB	WB:WBGene00001555	gcy-35	PMID:23940325		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR45655	20151012	WBbt:0004096	NCBITaxon:6239
dictyBase	dictyBase:DDB_G0268634	pde3	PMID:11171061		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR11347	20210827		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0282373	gbpD	PMID:12198158		GO:0019934	cGMP-mediated signaling	IGI	UniProtKB:Q8MVR1		PANTHER:PTHR23113	20200228		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0276027	pdeE	PMID:12198158		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR11635	20210629		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0274383	pdeD	PMID:12429832		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR11635	20220624		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0275009	gca	PMID:15473840		GO:0019934	cGMP-mediated signaling	TAS			PANTHER:PTHR11920	20180518		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0274383	pdeD	PMID:15473840		GO:0019934	cGMP-mediated signaling	TAS			PANTHER:PTHR11635	20220624		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0276269	sgcA	PMID:16790492		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR43642	20180518		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0291079	gbpC	PMID:22119747		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR23257	20120308		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0273397	carA-1	PMID:7949426		GO:0019934	cGMP-mediated signaling	IMP			PANTHER:PTHR23112	20220725		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0277829	carC	PMID:7949426		GO:0019934	cGMP-mediated signaling	IGI	UniProtKB:P13773		PANTHER:PTHR23112	20151027		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0273533	carA-1	PMID:7949426		GO:0019934	cGMP-mediated signaling	IMP				20220725		NCBITaxon:44689
dictyBase	dictyBase:DDB_G0279925	mlkA	PMID:9789030		GO:0019934	cGMP-mediated signaling	IDA			PANTHER:PTHR24347	20040415		NCBITaxon:44689
