term	file	line
GO:0004861	reactome2go	Reactome:R-HSA-69562 > GO:cyclin-dependent protein serine/threonine kinase inhibitor activity ; GO:0004861
GO:0004861	unirule2go	UniRule:UR000504773 > GO:cyclin-dependent protein serine/threonine kinase inhibitor activity ; GO:0004861
GO:0004862	interpro2go	InterPro:IPR004171 cAMP-dependent protein kinase inhibitor > GO:cAMP-dependent protein kinase inhibitor activity ; GO:0004862
GO:0004862	reactome2go	Reactome:R-HSA-180073 > GO:cAMP-dependent protein kinase inhibitor activity ; GO:0004862
GO:0004862	unirule2go	UniRule:UR000397763 > GO:cAMP-dependent protein kinase inhibitor activity ; GO:0004862
GO:0004864	interpro2go	InterPro:IPR007062 Protein phosphatase inhibitor 2 (IPP-2) > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	interpro2go	InterPro:IPR008466 Protein phosphatase inhibitor 1 > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	interpro2go	InterPro:IPR024949 Bet v I type allergen > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	interpro2go	InterPro:IPR026130 Protein phosphatase 1 regulatory subunit 26 > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	interpro2go	InterPro:IPR033242 Protein phosphatase 1 regulatory subunit 17 > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	uniprotkb_kw2go	UniProtKB-KW:KW-0650 Protein phosphatase inhibitor > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004864	unirule2go	UniRule:UR000079219 > GO:protein phosphatase inhibitor activity ; GO:0004864
GO:0004865	interpro2go	InterPro:IPR011107 Type 1 protein phosphatase inhibitor > GO:protein serine/threonine phosphatase inhibitor activity ; GO:0004865
GO:0004865	interpro2go	InterPro:IPR026716 PABIR1/2/3 > GO:protein serine/threonine phosphatase inhibitor activity ; GO:0004865
GO:0004865	uniprotkb_kw2go	UniProtKB-KW:KW-1126 Modulation of host PP1 activity by virus > GO:protein serine/threonine phosphatase inhibitor activity ; GO:0004865
GO:0004865	unirule2go	UniRule:UR001478803 > GO:protein serine/threonine phosphatase inhibitor activity ; GO:0004865
GO:0004866	interpro2go	InterPro:IPR001599 Alpha-2-macroglobulin > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR001713 Proteinase inhibitor I25A, stefin > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR002160 Proteinase inhibitor I3, Kunitz legume > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR002890 Macroglobulin domain > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR010832 ProSAAS > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR011052 Proteinase/amylase inhibitor domain superfamily > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR016085 Protease inhibitor, beta-barrel domain > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR019507 Protease A inhibitor IA3 > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	interpro2go	InterPro:IPR045128 Proteasome inhibitor PI31-like > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	unirule2go	UniRule:UR000414509 > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004866	unirule2go	UniRule:UR001079786 > GO:endopeptidase inhibitor activity ; GO:0004866
GO:0004867	interpro2go	InterPro:IPR000215 Serpin family > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000240 Serpin B9/maspin > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000429 Proteinase inhibitor I14, hirudin > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000691 Proteinase inhibitor I16, Streptomyces subtilisin-type inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000737 Proteinase inhibitor I7, squash > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000864 Proteinase inhibitor I13, potato inhibitor I > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR000877 Proteinase inhibitor I12, Bowman-Birk > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR001239 Proteinase inhibitor I1, Kazal-type, metazoa > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR002223 Pancreatic trypsin inhibitor Kunitz domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR002411 Cereal allergen/alpha-amylase inhibitor, rice type > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR003465 Proteinase inhibitor I20 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR004094 Antistasin-like domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR005658 Proteinase inhibitor I11, ecotin > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR006105 Cereal seed allergen/trypsin and alpha-amylase inhibitor, conserved site > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR006106 Cereal seed allergen/grain softness/trypsin and alpha-amylase inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR008086 Proteinase inhibitor I15, leech antistasin > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR010600 Inter-alpha-trypsin inhibitor heavy chain, C-terminal > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR015556 Plasminogen activator inhibitor-2 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR020054 Proteinase inhibitor I16, Streptomyces subtilisin-type inhibitor, conserved site > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR023084 Proteinase inhibitor I11, ecotin, gammaproteobacteria > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR023549 Subtilisin inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR024793 Thrombin inhibitor hirudin > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR031755 Peptidase inhibitor I66 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033829 Antithrombin-III, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033830 Serpin H1, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033831 Heparin cofactor II, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033833 Alpha2-antiplasmin, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033835 Protein Z-dependent peptidase inhibitor, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR033836 Maspin, serpin domain > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR035995 Bowman-Birk type proteinase inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR036819 Subtilisin inhibitor-like superfamily > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR036880 Pancreatic trypsin inhibitor Kunitz domain superfamily > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR039932 Serine protease inhibitor Kazal-type 4-like > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR042167 Serine protease inhibitor Kazal-type 2 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR044167 Bowman-Birk type wound-induced proteinase inhibitor WIP1 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	interpro2go	InterPro:IPR048197 Papain inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	reactome2go	Reactome:R-HSA-158795 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	reactome2go	Reactome:R-HSA-158800 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	reactome2go	Reactome:R-HSA-158893 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	reactome2go	Reactome:R-HSA-159001 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	reactome2go	Reactome:R-HSA-159005 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	uniprotkb_kw2go	UniProtKB-KW:KW-0722 Serine protease inhibitor > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	hamap2go	HAMAP:MF_00706 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	hamap2go	HAMAP:MF_00778 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	unirule2go	UniRule:UR000098374 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	unirule2go	UniRule:UR000100120 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	unirule2go	UniRule:UR000121505 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	unirule2go	UniRule:UR000414509 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004867	unirule2go	UniRule:UR001116778 > GO:serine-type endopeptidase inhibitor activity ; GO:0004867
GO:0004869	interpro2go	InterPro:IPR000010 Cystatin domain > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR019508 Proteinase inhibitor I48, clitocypin > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR027214 Cystatin > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR037296 Staphostatin A/B > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR042886 Cystatin-F > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR042930 Cystatin-11 > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	interpro2go	InterPro:IPR048197 Papain inhibitor > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0004869	uniprotkb_kw2go	UniProtKB-KW:KW-0789 Thiol protease inhibitor > GO:cysteine-type endopeptidase inhibitor activity ; GO:0004869
GO:0005085	interpro2go	InterPro:IPR000219 Dbl homology (DH) domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR000904 Sec7 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR001331 Guanine-nucleotide dissociation stimulator, CDC24, conserved site > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR001895 Ras guanine-nucleotide exchange factors catalytic domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR005414 Guanine nucleotide exchange factor SopE > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR005512 PRONE domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR007515 Mss4 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR008937 Ras-like guanine nucleotide exchange factor > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR015212 Regulator of G protein signalling-like domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR016019 Guanine nucleotide exchange factor SopE, GEF domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR019804 Ras guanine-nucleotide exchange factor, conserved site > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR024224 DENND6 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR026791 Dedicator of cytokinesis > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR026799 Dedicator of cytokinesis protein 2, DHR2 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR026800 Dedicator of cytokinesis protein 3, DHR2 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR026817 Guanine nucleotide exchange factor Ect2 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR027819 Guanine nucleotide exchange factor C9orf72 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR029899 Kinase non-catalytic C-lobe domain-containing protein 1 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR030717 Dedicator of cytokinesis protein 5, DHR2 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR033511 Rho guanine nucleotide exchange factor Cdc24/Scd1, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR033784 SidM, Rab1-activation domain, Legionella pneumophila > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR035999 Sec7 domain superfamily > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR036964 Ras guanine-nucleotide exchange factor, catalytic domain superfamily > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037014 Dedicator of cytokinesis protein 4, DHR2 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037367 PREX2, DEP domain 1 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037587 Ragulator complex protein LAMTOR2-like > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037742 FGD4, N-terminal PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037743 FGD6, N-terminal PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037744 ARHGEF18, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037801 ARHGEF12, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037803 Rho guanine nucleotide exchange factor 11, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037806 ARHGEF2, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037819 ARHGEF28, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037853 Net1, PH domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037884 LARG, RGS domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037887 p115RhoGEF, RGS domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR037889 Rho guanine nucleotide exchange factor 11, RGS domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR038937 Rop guanine nucleotide exchange factor > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR039919 Rho guanine nucleotide exchange factor 10/17 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR040032 DENN domain-containing protein 1A/1B/1C > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR040144 Rap1 GTPase-GDP dissociation stimulator 1 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR040351 Guanine nucleotide exchange factor RAB3IL/RAB3IP/Sec2 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR042168 Purkinje cell protein 2 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR043537 Tiam1/Tiam2/Protein still life > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR044123 Translation initiation factor eIF-2B subunit epsilon, W2 domain > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR045046 Vacuolar protein sorting-associated protein 9-like > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR045260 Guanine nucleotide-exchange factor Sec12-like > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR047271 Ephexin-like > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	interpro2go	InterPro:IPR047278 DENN domain-containing protein 5A/B > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-109807 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-109817 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-114544 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1168636 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1225951 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1225957 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1250383 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1250463 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1250498 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1306972 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1433415 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-1433471 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-156913 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-169904 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-170979 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-171026 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-177938 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-177945 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-180687 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-186834 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-187746 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-194518 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2029445 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2029451 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2029467 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-203977 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-205039 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-210977 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2179407 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2424476 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2424477 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2485180 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-2730840 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-350769 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-354173 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-379044 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-379048 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-380073 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-389348 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-389350 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-392054 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-392195 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928592 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928612 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928628 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928632 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928633 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928642 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3928651 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-392870 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-3965444 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-399938 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-399995 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-400092 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-4093336 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-416530 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-416588 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-418579 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-418850 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-418856 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-419166 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-420883 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
GO:0005085	reactome2go	Reactome:R-HSA-428535 > GO:guanyl-nucleotide exchange factor activity ; GO:0005085
