assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	MGI:MGI:1352464	Nr1h4	PMID:21757002		GO:2000211	regulation of glutamate metabolic process	IMP		MGI:MGI:1352464	PANTHER:PTHR24082	20250924	CL:0000182|GO:1903413	NCBITaxon:10090
FlyBase	FB:FBgn0036927	Gabat	PMID:26124278		GO:2000211	regulation of glutamate metabolic process	IMP		FB:FBgn0036927	PANTHER:PTHR43206	20160818		NCBITaxon:7227
MGI	MGI:MGI:1347355	Slc7a11	PMID:21490221		GO:2000211	regulation of glutamate metabolic process	IMP	MGI:MGI:3608695	MGI:MGI:1347355	PANTHER:PTHR11785	20180905		NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:24548853		GO:2000211	regulation of glutamate metabolic process	IMP		MGI:MGI:1347355	PANTHER:PTHR11785	20180905		NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:25429150		GO:2000211	regulation of glutamate metabolic process	IMP	MGI:MGI:3608695	MGI:MGI:1347355	PANTHER:PTHR11785	20180905		NCBITaxon:10090
RGD	RGD:2123	Apc	PMID:19858196		GO:2000211	regulation of glutamate metabolic process	IDA		RGD:2123	PANTHER:PTHR12607	20120621		NCBITaxon:10116
SGD	SGD:S000001848	FMP32	PMID:32978391		GO:2000214	regulation of L-proline metabolic process	IMP		SGD:S000001848	PANTHER:PTHR14360	20200929		NCBITaxon:559292
SGD	SGD:S000004273	PUT7	PMID:32978391		GO:2000214	regulation of L-proline metabolic process	IMP		SGD:S000004273	PANTHER:PTHR14360	20200929		NCBITaxon:559292
TAIR	AGI_LocusCode:AT1G61660	AtbHLH112	PMID:25827016|TAIR:Publication:501764018		GO:2000214	regulation of L-proline metabolic process	IMP		TAIR:locus:2195763		20150518		NCBITaxon:3702
TAIR	AGI_LocusCode:AT2G28625	PCA22	PMID:28369480|TAIR:Publication:501775025		GO:2000214	regulation of L-proline metabolic process	IGI	AGI_LocusCode:AT3G56580	TAIR:locus:1006230177		20170420		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G17460	DFR1	PMID:29949777|TAIR:Publication:501780316		GO:2000214	regulation of L-proline metabolic process	IMP		TAIR:gene:2157461		20180707		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G17460	DFR1	PMID:29949777|TAIR:Publication:501780316		GO:2000214	regulation of L-proline metabolic process	IMP		TAIR:gene:6530297802		20180707		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G60490	VPS34	PMID:25628629|TAIR:Publication:501762683		GO:2000214	regulation of L-proline metabolic process	IMP		TAIR:locus:2036546		20220628		NCBITaxon:3702
